id,name,t_name,is_nsfw,desc,remarks,c_id,update_times
8947,folded ponytail,折叠马尾辫,0,,,3101,
8948,folder,文件夹,0,,,3101,
8949,folding chair,折叠椅,0,,,3101,
8950,folding fan,折扇,0,,,3101,
8951,folding screen,折叠屏,0,,,3101,
8952,foliage,树叶,0,,,2315,
8953,folinic (arknights),叶酸（方舟之夜）,0,,,2710,
8954,folks (nabokof),伙计们 (nabokof),0,,,2799,
8955,followers favorite challenge,追随者最喜欢的挑战,0,,,3101,
8956,following,关注,0,,,3101,
8957,foo fighters,富战士,0,,,3101,
8958,food,食品,0,,,2308,
8959,food as clothes,食物作为衣服,0,,,1701,
8960,food bite,食物咬,0,,,2308,
8961,food fantasy,食物幻想,0,,,2308,
8962,food focus,食物焦点,0,,,2308,
8963,food in mouth,嘴里有食物,0,,,2308,
8964,food insertion,食物插入,0,,,2308,
8965,food on body,身体上的食物,0,,,2308,
8966,food on breasts,乳房上的食物,0,,,3004,
8967,food on face,脸上的食物,0,,,2308,
8968,food on hand,手头的食物,0,,,2104,
8969,food on head,头上的食物,0,,,2308,
8970,food request,食物请求,0,,,2308,
8971,food stand,食品摊,0,,,2308,
8972,food theft,食物盗窃,0,,,2308,
8973,food writing,美食写作,0,,,2308,
8974,food-themed background,以食物为主题的背景,0,,,1102,
8975,food-themed earrings,以食物为主题的耳环,0,,,1906,
8976,food-themed hair ornament,以食物为主题的发饰,0,,,1605,
8977,foodgasm,食物气,0,,,2308,
8978,foodification,食物化,0,,,2308,
8979,foongus,福格斯,0,,,3101,
8980,foot dangle,脚吊,0,,,2106,
8981,foot focus,足部焦点,0,,,3101,
8982,foot massage,足部按摩,0,,,3101,
8983,foot on face,脚踩脸,0,,,2106,
8984,foot out of frame,脚出框架,0,,,2106,
8985,foot tickling,脚痒,0,,,2106,
8986,foot worship,脚崇拜,0,,,2106,
8987,footprints,脚印,0,,,2106,
8988,footwear ribbon,鞋带,0,,,1806,
8989,for adoption,供收养,0,,,3101,
8990,forbidden scrollery,禁止滚动,0,,,3101,
8991,force of will,意志力,0,,,3101,
8992,force-feeding,强制喂食,0,,,3101,
8993,forced,强制,0,,,3101,
8994,forced orgasm,强迫性高潮,0,,,3101,
8995,forced smile,强迫微笑,0,,,3101,
8996,foregrip,前握把,0,,,2104,
8997,forehead,额头,0,,,3101,
8998,forehead flick,额头轻弹,0,,,3101,
8999,forehead jewel,额头宝石,0,,,3101,
9000,forehead mark,额头标记,0,,,3101,
9001,forehead protector,护额,0,,,3101,
9002,forehead tattoo,额头纹身,0,,,3101,
9003,forehead-to-forehead,额头对额头,0,,,3101,
9004,foreign blue,洋蓝,0,,,3101,
9005,foreplay,前戏,0,,,3101,
9006,foreshortening,透视,0,,,3101,
9007,foreskin,包皮,0,,,3101,
9008,foreskin insertion,包皮插入,0,,,3101,
9009,foreskin pull,包皮拉力,0,,,2602,
9010,forest,森林,0,,,3101,
9011,forest (4423),森林 (4423),0,,,2799,
9012,forever 7th capital,永远的第七首都,0,,,3101,
9013,fori,前,0,,,3101,
9014,fork,叉子,0,,,3101,
9015,forked eyebrows,分叉的眉毛,0,,,3101,
9016,forked tongue,分叉的舌头,0,,,3101,
9017,formaggio,形式,0,,,3101,
9018,formal,正式的,0,,,3101,
9019,formation girls,编队女孩,0,,,3101,
9020,formicid,杀虫剂,0,,,2314,
9021,formidable (the lady of the beach) (azur lane),强大的（海滩女士）（碧蓝航线）,0,,,2703,
9022,formula one,一级方程式,0,,,3101,
9023,forte (shingeki no bahamut),forte (shingeki no bahamut),0,,,2799,
9024,forte stollen,强斯托伦,0,,,3101,
9025,fortified suit,强化套装,0,,,3101,
9026,fortissimo,强音,0,,,3101,
9027,fortnite,堡垒之夜,0,,,3101,
9028,fortress,堡垒,0,,,3101,
9029,fortune (last origin),财富（最后来源）,0,,,2799,
9030,fortune arterial,财富大动脉,0,,,3101,
9031,fossil,化石,0,,,3101,
9032,foster's home for imaginary friends,福斯特的假想朋友之家,0,,,3101,
9033,fou (fate),fou（命运）,0,,,2606,
9034,fou (ssqseeker),fou (ssqseeker),0,,,2799,
9035,foul detective satori,犯规侦探satori,0,,,3101,
9036,fountain,喷泉,0,,,3101,
9037,four goddesses online: cyber dimension neptune,四女神在线：网络维度海王星,0,,,3101,
9038,four of a kind (touhou),四种（东方）,0,,,2799,
9039,four-leaf clover,四叶草,0,,,2316,
9040,fouriasensei,富丽雅,0,,,3101,
9041,fourth wall,第四面墙,0,,,3101,
9042,fox,狐狸,0,,,3101,
9043,fox child (doitsuken),狐狸小孩 (doitsken),0,,,2799,
9044,fox ears,狐狸耳朵,0,,,3101,
9045,fox hair ornament,狐狸头饰,0,,,3101,
9046,fox mask,狐狸面具,0,,,3101,
9047,fox mccloud,福克斯麦克云,0,,,3101,
9048,fox print,狐狸印花,0,,,3101,
9049,fox shadow puppet,狐狸皮影,0,,,3101,
9050,fox tail,狐尾,0,,,3101,
9051,foxvulpine,狐狸精,0,,,3101,
9052,foxyreine,狐狸精,0,,,3101,
9053,fpanda,熊猫,0,,,3101,
9054,framed,带框的,0,,,3101,
9055,framed breasts,带框的乳房,0,,,3004,
9056,framed image,框架图像,0,,,3101,
9057,framed insect,框架昆虫,0,,,2314,
9058,fran (ff12),法郎 (ff12),0,,,2799,
9059,france,法国,0,,,3101,
9060,france (hetalia),法国（黑塔利亚）,0,,,2799,
9061,francesca lucchini,弗朗西斯卡卢奇尼,0,,,3101,
9062,francis drake (fate),弗朗西斯·德雷克（命运）,0,,,2606,
9063,franka (arknights),弗兰卡（方舟之夜）,0,,,2710,
9064,franken fran,弗兰克弗兰,0,,,3101,
9065,frankenstein's monster,科学怪人的怪物,0,,,3101,
9066,frankenstein's monster (cosplay),科学怪人的怪物（角色扮演）,0,,,1708,
9067,frankenstein's monster (fate),科学怪人的怪物（命运）999,0,,,2606,
9068,frankenstein's monster (swimsuit saber) (first ascension) (fate),科学怪人的怪物（泳装军刀）（第一次升天）（命运）,0,,,2606,
9069,frankie foster,弗兰基·福斯特,0,,,3101,
9070,franky,坦率,0,,,3101,
9071,franz (217franz),弗朗兹 (217franz),0,,,2799,
9072,franziska von karma,弗兰齐斯卡·冯·卡玛,0,,,3101,
9073,frapowa,弗拉波瓦,0,,,2602,
9074,frappuccino,星冰乐,0,,,3101,
9075,fraux,香水,0,,,3101,
9076,freckles,雀斑,0,,,3101,
9077,fred04142,弗雷德04142,0,,,3101,
9078,freddy fazbear,弗雷迪法兹熊,0,,,3101,
9079,frederic chopin,弗雷德里克·肖邦,0,,,3101,
9080,frederica bernkastel,弗雷德里卡 bernkastel,0,,,3101,
9081,frederica sawyer,弗雷德里卡·索耶,0,,,3101,
9082,free style (yohan1754),自由风格 (yohan1754),0,,,1108,
9083,free!,免费！,0,,,3101,
9084,freediving,自由潜水,0,,,3101,
9085,freedom gundam,自由高达103,0,,,2604,
9086,freedom nakai,自由中井,0,,,3101,
9087,freeze-ex,冷冻前,0,,,3101,
9088,freezing (series),冷冻（系列）,0,,,2799,
9089,freija crescent,弗雷亚新月,0,,,3101,
9090,french braid,法式辫子,0,,,3101,
9091,french commentary,法国评论,0,,,3101,
9092,french cruller,法式油条,0,,,3101,
9093,french flag,法国国旗,0,,,3101,
9094,french fries,炸薯条,0,,,3101,
9095,french horn,圆号,0,,,3101,
9096,french kiss,法国之吻,0,,,3101,
9097,french text,法语文本,0,,,3101,
9098,frenda seivelun,弗伦达·塞维伦,0,,,3101,
9099,freng,锋,0,,,3101,
9100,frenulum piercing,系带穿孔,0,,,3101,
9101,fresh precure!,新鲜的预治疗！,0,,,3101,
9102,frey (rune factory),弗雷（符文工厂）,0,,,2799,
9103,freyja (fire emblem),弗雷亚（火徽）,0,,,2799,
9104,freyja wion,弗雷亚·维昂,0,,,3101,
9105,freyjadour falenas,弗雷亚杜尔法莱纳斯,0,,,3101,
9106,frfr,FRFR,0,,,3101,
9107,friday night funkin',星期五晚上很有趣,0,,,3101,
9108,friday the 13th,13 号星期五,0,,,3101,
9109,fried chicken,炸鸡,0,,,3101,
9110,fried egg,煎蛋,0,,,3101,
9111,fried egg on toast,吐司煎蛋,0,,,3101,
9112,fried rice,炒饭,0,,,3101,
9113,fried rice0614,炒饭0614,0,,,3101,
9114,friedrich der grosse (azur lane),Friedrich der Grosse (蔚蓝海岸),0,,,2703,
9115,friend (nanashi mumei),朋友 (nanashi mumei),0,,,2799,
9116,friends,朋友,0,,,3101,
9117,frieza,弗里萨,0,,,3101,
9118,frikulu,弗里库鲁,0,,,3101,
9119,frilled,褶边,0,,,3101,
9120,frilled armband,褶边臂章,0,,,3101,
9121,frilled ascot,褶边阿斯科特,0,,,3101,
9122,frilled babydoll,褶边洋娃娃,0,,,3101,
9123,frilled bikini,褶边比基尼,0,,,1812,
9124,frilled boots,褶边靴子,0,,,3101,
9125,frilled bow,褶边蝴蝶结,0,,,3101,
9126,frilled bra,褶边文胸,0,,,1802,
9127,frilled capelet,褶边披肩,0,,,3101,
9128,frilled choker,褶边项链,0,,,1904,
9129,frilled coat,褶边大衣,0,,,1804,
9130,frilled collar,褶边衣领,0,,,1898,
9131,frilled cuffs,褶边袖口,0,,,3101,
9132,frilled dress,荷叶边连衣裙,0,,,1811,
9133,frilled garter,褶边吊袜带,0,,,1807,
9134,frilled hair tubes,褶边发管,0,,,3101,
9135,frilled hat,褶边帽子,0,,,1809,
9136,frilled jacket,荷叶边夹克,0,,,3101,
9137,frilled kimono,褶边和服,0,,,1805,
9138,frilled leotard,褶边紧身衣,0,,,1898,
9139,frilled necktie,褶边领带,0,,,3101,
9140,frilled panties,褶边内裤,0,,,1803,
9141,frilled pillow,褶边枕头,0,,,3101,
9142,frilled ribbon,褶边丝带,0,,,3101,
9143,frilled sash,褶边腰带,0,,,3101,
9144,frilled shawl,褶边披肩,0,,,3101,
9145,frilled shirt,荷叶边衬衫,0,,,3101,
9146,frilled shorts,褶边短裤,0,,,1810,
9147,frilled sleeves,荷叶边袖子,0,,,3101,
9148,frilled socks,荷叶边袜子,0,,,1807,
9149,frilled straps,褶边肩带,0,,,3101,
9150,frilled thighhighs,褶边长筒袜,0,,,1807,
9151,frilled umbrella,褶边伞,0,,,3101,
9152,frillish,华而不实,0,,,3101,
9153,frillish (female),华而不实（女）,0,,,2799,
9154,frillish (male),华而不实（男）,0,,,2799,
9155,fringe trim,边缘装饰,0,,,3101,
9156,frioniel,弗里奥尼尔,0,,,3101,
9157,frisbee,飞盘,0,,,3101,
9158,frisk (undertale),搜身 (undertale),0,,,2799,
9159,froakie,疯狂的,0,,,3101,
9160,frog,青蛙,0,,,3101,
9161,frog costume,青蛙服装,0,,,1701,
9162,frog girl,青蛙女孩,0,,,3101,
9163,frog headband,青蛙头带,0,,,3101,
9164,frog hood,蛙帽,0,,,1809,
9165,frog print,青蛙印花,0,,,3101,
9166,froggy nun (diva),青蛙修女 (diva),0,,,2799,
9167,frogsnake,蛙蛇,0,,,3101,
9168,from above,从上面,0,,,3101,
9169,from argonavis,来自 argonavis,0,,,3101,
9170,from below,从下面,0,,,3101,
9171,from side,从侧面,0,,,3101,
9172,front braid,前编织,0,,,3101,
9173,front ponytail,前马尾辫,0,,,3101,
9174,front slit,前开衩,0,,,3101,
9175,front-hook bra,前钩文胸,0,,,1802,
9176,front-seamed legwear,前缝裤腿,0,,,1810,
9177,front-tie bra,前系带文胸,0,,,1802,
9178,front-tie top,前领带顶部,0,,,3101,
9179,froslass,弗罗斯拉斯,0,,,2602,
9180,frosmoth,霜,0,,,3101,
9181,frostleaf (arknights),霜叶（方舟）,0,,,2710,
9182,frostnova (arknights),霜新星（方舟之夜）,0,,,2710,
9183,frottage,剪辑,0,,,3101,
9184,frown,皱眉,0,,,3101,
9185,frozen,冷冻,0,,,3101,
9186,frozen (disney),冷冻（迪士尼）,0,,,2799,
9187,frozen frog,冷冻青蛙,0,,,3101,
9188,fruit,水果,0,,,3101,
9189,fruit background,水果背景,0,,,1102,
9190,fruit bowl,水果盘,0,,,3101,
9191,fruit cup,水果杯,0,,,3101,
9192,fruit on head,头上的水果,0,,,3101,
9193,fruit punch,水果潘趣酒,0,,,3101,
9194,fruit tart,水果馅饼,0,,,3101,
9195,fruit tree,果树,0,,,2315,
9196,fruits basket,水果篮,0,,,3101,
9197,frustrated,沮丧,0,,,3101,
9198,frying pan,煎锅,0,,,3101,
9199,fu hua,福华,0,,,3101,
9200,fu hua (azure empyrea),复华（天蓝色）,0,,,1701,
9201,fu hua (herrscher of sentience),傅华（知性律师）,0,,,2799,
9202,fu hua (night squire),福华（夜扈）,0,,,2799,
9203,fu hua (phoenix),福华（凤凰）,0,,,2799,
9204,fu hua (shadow knight),符华（暗影骑士）,0,,,2799,
9205,fu yukari,傅由佳里,0,,,3101,
9206,fu-ta,扶他,0,,,3101,
9207,fua yuu,fua yuu,0,,,3101,
9208,fuantei,富安泰,0,,,3101,
9209,fubuki (azur lane),吹雪（碧蓝航线）,0,,,2703,
9210,fubuki (blue archive),fubuki（蓝色档案）,0,,,2706,
9211,fubuki (kancolle),吹雪 (kancolle),0,,,2709,
9212,fubuki (kancolle) (cosplay),fubuki (kancolle) (cosplay),0,,,2709,
9213,fubuki (one-punch man),fubuki（一拳超人）,0,,,2799,
9214,fubuki atsuya,吹雪厚也,0,,,3101,
9215,fubuki kai ni (kancolle),fubuki kai ni (kancolle),0,,,2709,
9216,fubuki shirou,吹雪士郎,0,,,3101,
9217,fuchi (nightmare),渊（噩梦）,0,,,2799,
9218,fuchitoro,fuchitoro,0,,,3101,
9219,fucked silly,搞砸了 5696,0,,,3101,
9220,fud,糊涂,0,,,3101,
9221,fudou akio,不动明王,0,,,3101,
9222,fudou akira,不动摇,0,,,3101,
9223,fudou yukimitsu,不动藤雪光,0,,,3101,
9224,fudou yuusei,不动游星,0,,,3101,
9225,fue (rhomphair),fue (rhomphair),0,,,2799,
9226,fue (tsuzuku),fue (tsuzuku),0,,,2799,
9227,fuecoco,fuecoco,0,,,3101,
9228,fuente,富恩特,0,,,3101,
9229,fugetsu taku,风月卓,0,,,3101,
9230,fuiba fuyu,fuiba fuyu,0,,,3101,
9231,fuji (pixiv24804665),富士 (pixiv24804665),0,,,2799,
9232,fuji aoi,富士葵,0,,,3101,
9233,fuji fujino,富士藤野,0,,,3101,
9234,fuji kiseki (umamusume),富士 kiseki (umamusume),0,,,2716,
9235,fuji shinobu,富士忍,0,,,3101,
9236,fuji tsugu,富士tsugu,0,,,3101,
9237,fuji yoshida,富士吉田,0,,,3101,
9238,fujibayashi kyou,富士林镜,0,,,3101,
9239,fujibayashi ryou,藤林凉,0,,,3101,
9240,fujibayashi sheena,富士林希娜,0,,,3101,
9241,fujibejifu,富士贝吉夫,0,,,3101,
9242,fujie-yz,富杰-yz,0,,,3101,
9243,fujieda miyabi,藤枝雅美,0,,,3101,
9244,fujieda uzuki,藤枝小月,0,,,3101,
9245,fujihara (haguhagu),藤原（haguhagu）,0,,,2799,
9246,fujii eishun,藤井永顺,0,,,3101,
9247,fujii jun,藤井君,0,,,3101,
9248,fujii masahiro,藤井正弘,0,,,3101,
9249,fujii tomo,藤井友,0,,,3101,
9250,fujikawa,藤川,0,,,3101,
9251,fujikawa daichi,藤川大地,0,,,3101,
9252,fujiki maka,藤木真香,0,,,3101,
9253,fujiko (emnprmn),藤子 (emnprmn),0,,,2799,
9254,fujiko f fujio (style),fujiko fujio (风格),0,,,1108,
9255,fujima takuya,藤间拓哉,0,,,3101,
9256,fujimaki (angel beats!),藤卷（天使节拍！）,0,,,2799,
9257,fujimaru (green sparrow),藤丸（绿麻雀）,0,,,2799,
9258,fujimaru ritsuka (female),藤丸立香（女）8588,0,,,2799,
9259,fujimaru ritsuka (female) (brilliant summer),fujimaru ritsuka (女) (灿烂的夏天),0,,,2799,
9260,fujimaru ritsuka (female) (chaldea combat uniform),fujimaru ritsuka（女）（迦勒底作战服）,0,,,1805,
9261,fujimaru ritsuka (female) (cosplay),藤丸立香 (女) (cosplay),0,,,1708,
9262,fujimaru ritsuka (female) (mage's association uniform),fujimaru ritsuka（女）（魔术师协会制服）,0,,,1805,
9263,fujimaru ritsuka (female) (polar chaldea uniform),fujimaru ritsuka（女）（极地迦勒底制服）,0,,,1805,
9264,fujimaru ritsuka (female) (royal brand),fujimaru ritsuka（女）（皇家品牌）,0,,,2799,
9265,fujimaru ritsuka (female) (tropical summer),fujimaru ritsuka（女）（热带夏季）,0,,,2799,
9266,fujimaru ritsuka (male),藤丸立香（男）8189,0,,,2799,
9267,fujimaru ritsuka (male) (mage's association uniform),fujimaru ritsuka（男）（魔术师协会制服）,0,,,1805,
9268,fujimaru ritsuka (male) (polar chaldea uniform),藤丸立香（男）（极地迦勒底制服）,0,,,1805,
9269,fujimaru ritsuka (male) (tropical summer),fujimaru ritsuka（男）（热带夏季）,0,,,2799,
9270,fujimiya yahiro,藤宫八广,0,,,3101,
9271,fujimoto akio,藤本昭夫,0,,,3101,
9272,fujimoto hideaki,藤本英明,0,,,3101,
9273,fujimoto rina,藤本梨奈,0,,,3101,
9274,fujimura taiga,藤村大河,0,,,3101,
9275,fujinami (kancolle),藤波 (kancolle),0,,,2709,
9276,fujino shizuru,藤野静鹤,0,,,3101,
9277,fujinohara akihira,藤原明平,0,,,3101,
9278,fujinoki (horonabe-ken),fujinoki (horonabe-ken),0,,,2799,
9279,fujioka,藤冈,0,,,3101,
9280,fujioka haruhi,藤冈春日,0,,,3101,
9281,fujirin,藤林,0,,,3101,
9282,fujisaka kimihiko,藤坂君彦,0,,,3101,
9283,fujisaka kuuki,藤坂久树,0,,,2315,
9284,fujisaka lyric,藤坂歌词,0,,,3101,
9285,fujisaki chihiro,藤崎千寻,0,,,3101,
9286,fujisaki hikari,藤崎光,0,,,3101,
9287,fujisaki shiori,藤崎诗织,0,,,3101,
9288,fujisaki yuu,藤崎悠,0,,,3101,
9289,fujisawa takashi,藤泽隆,0,,,3101,
9290,fujisawa yayoi (uchuu no stellvia),fujisawa yayoi (uchuu no stellvia),0,,,2799,
9291,fujishima kousuke,藤岛幸介,0,,,3101,
9292,fujishima shinnosuke,藤岛信之介,0,,,3101,
9293,fujishima-sei ichi-gou,藤岛诚一号,0,,,3101,
9294,fujishiro emyu,藤城鸸鹋,0,,,3101,
9295,fujita (condor),藤田（秃鹰）,0,,,2799,
9296,fujitaka nasu,藤孝那须,0,,,3101,
9297,fujiwara akina,藤原秋菜,0,,,2798,
9298,fujiwara chika,藤原千花,0,,,2798,
9299,fujiwara gacho,藤原gacho,0,,,2798,
9300,fujiwara hajime,藤原始,0,,,2798,
9301,fujiwara hazuki,藤原叶月,0,,,2798,
9302,fujiwara minaho,藤原凑穗,0,,,2798,
9303,fujiwara no mokou,fujiwara no mokou,0,,,2798,
9304,fujiwara no mokou (young),fujiwara no mokou（年轻）,0,,,2798,
9305,fujiwara warawara,藤原原,0,,,2798,
9306,fujiya takao,富士屋高雄,0,,,3101,
9307,fujiyama ichiha,富士山一叶,0,,,2501,
9308,fujiyoshi harumi,藤吉晴美,0,,,3101,
9309,fujoshi,富士,0,,,3101,
9310,fuju,富居,0,,,3101,
9311,fujy,富士,0,,,3101,
9312,fuka (hk nemo),fuka (hk nemo),0,,,2799,
9313,fukada ichika,深田一香,0,,,3101,
9314,fukae (kancolle),深江 (kancolle),0,,,2709,
9315,fukahire (ruinon),fukahire (ruinon),0,,,2799,
9316,fukai ryosuke,深井凉介,0,,,3101,
9317,fukaiton,深海通,0,,,3101,
9318,fukasaku aoi,深作葵,0,,,3101,
9319,fukase,深濑,0,,,3101,
9320,fukase ayaka,深濑绫香,0,,,3101,
9321,fukawa touko,深川刀子,0,,,3101,
9322,fukazaki,深崎,0,,,3101,
9323,fukiyose seiri,吹寄清理,0,,,3101,
9324,fukube satoshi,福部聪,0,,,3101,
9325,fukube tamaki,福部玉木,0,,,3101,
9326,fukuda haru,福田春,0,,,3101,
9327,fukuda noriko,福田纪子,0,,,3101,
9328,fukuda shuushi,福田酒师,0,,,3101,
9329,fukudahda,福田,0,,,3101,
9330,fukuji mihoko,福地美穗子,0,,,3101,
9331,fukujima kiwi,福岛奇异果,0,,,3101,
9332,fukumaaya,福间屋,0,,,3101,
9333,fukumaru koito,福丸小糸,0,,,3101,
9334,fukunaga kazuhiro,福永和弘,0,,,3101,
9335,fukunaga yukito,福永雪人,0,,,3101,
9336,fukunoki tokuwa,福木德和,0,,,3101,
9337,fukuoka katsumi,福冈胜美,0,,,3101,
9338,fukurahagi uomaru,深萩鱼丸,0,,,2311,
9339,fukuro daizi,袋代子,0,,,3101,
9340,fukurou (owl222),福郎 (owl222),0,,,2799,
9341,fukuroumori,福郎森,0,,,3101,
9342,fukushima masayasu,福岛正康,0,,,3101,
9343,fukusuke hachi-gou,福助八合,0,,,3101,
9344,fukutarou (enji127),福太郎 (enji127),0,,,2799,
9345,fukutchi,福知,0,,,3101,
9346,fukuyama mai,福山舞,0,,,2501,
9347,fukuzawa yumi,福泽由美,0,,,3101,
9348,fule,富勒,0,,,3101,
9349,full armor,全盔,0,,,3101,
9350,full body,全身,0,,,3101,
9351,full metal jacket,全金属护套,0,,,2317,
9352,full metal panic!,全金属恐慌！,0,,,2317,
9353,full moon,满月,0,,,3101,
9354,full moon wo sagashite,满月 wo sagashite,0,,,3101,
9355,full mouth,全嘴,0,,,3101,
9356,full nelson,全纳尔逊,0,,,3101,
9357,full-body tattoo,全身纹身,0,,,3101,
9358,full-face blush,全脸腮红,0,,,3101,
9359,full-length mirror,全身镜,0,,,3101,
9360,full-length zipper,全长拉链,0,,,2602,
9361,full-package futanari,全包 futanari,0,,,3101,
9362,fullbokko heroes,fullbokko 英雄,0,,,3101,
9363,fullmetal alchemist,钢之炼金术士 3855,0,,,3101,
9364,fumafu,福马福,0,,,3101,
9365,fume,烟雾,0,,,3101,
9366,fumei (mugendai),富美（mugendai）,0,,,2799,
9367,fumi (nijisanji),fumi (nijisanji),0,,,2799,
9368,fumi11gou,fumi11gou,0,,,3101,
9369,fumihiko (fu mihi ko),文彦 (fu mihi ko),0,,,2799,
9370,fumihiro,文弘,0,,,3101,
9371,fumika,fumika,0,,,3101,
9372,fumiko (mesushi),fumiko (mesushi),0,,,2799,
9373,fumiko (miruyuana),fumiko (miruyuana),0,,,2799,
9374,fumino tamaki,文野玉木,0,,,3101,
9375,fumio (rsqkr),fumio (rsqkr),0,,,2799,
9376,fumio (ura fmo),fumio (ura fmo),0,,,2799,
9377,fumitan (humitan),fumitan（腐殖质）,0,,,2799,
9378,fumitsuki (minaduki 6),文月 (minaduki 6),0,,,2799,
9379,fumizuki (kancolle),fumizuki (kancolle),0,,,2709,
9380,fumizuki kai ni (kancolle),fumizuki kai ni (kancolle),0,,,2709,
9381,fumizuki misoka,fumizuki misoka,0,,,3101,
9382,fummy,哑巴,0,,,3101,
9383,fumo (doll),fumo（娃娃）,0,,,2799,
9384,fun bo,有趣的博,0,,,3101,
9385,funada kiito,船田纪人,0,,,3101,
9386,funakura,船仓,0,,,3101,
9387,funami yui,船见结衣,0,,,1898,
9388,fundoshi,粉底,0,,,3101,
9389,fundoshi aside,除了粉底,0,,,3101,
9390,funeral,葬礼,0,,,3101,
9391,funeral dress,葬礼礼服,0,,,1805,
9392,funikurikurara,funikurikurara,0,,,3101,
9393,funitarefu,富尼塔雷夫,0,,,3101,
9394,funnels (gundam),漏斗（高达）,0,,,2604,
