"id","name","t_name","is_nsfw","desc","remarks","contributor","c_id","update_times","update_time","is_locked","effect_level","source"
"3117","beni shake","贝尼摇","0",,,,"3101",,,,,
"3118","benienma (fate)","benienma（命运）","0",,,,"2606",,,,,
"3119","beniko (ymdbnk)","贝尼科 (ymdbnk)","0",,,,"2799",,,,,
"3120","benikurage (cookie)","benikurage（饼干）","0",,,,"2799",,,,,
"3121","benimura karu","红村轻","0",,,,"3101",,,,,
"3122","benio (dontsugel)","贝尼奥 (dontsugel)","0",,,,"2799",,,,,
"3123","benitama","本尼塔玛","0",,,,"3101",,,,,
"3124","benizuwai","红豆外","0",,,,"3101",,,,,
"3125","benjamin kirby tennyson","本杰明·柯比·坦尼森","0",,,,"3101",,,,,
"3126","bennett (genshin impact)","班尼特(原神影响)","0","火神懂不懂？","","qq2258106305,","2701","0000000001","21/10/2022 15:27:45",,,
"3127","bent over","弯腰","0",,"https://danbooru.donmai.us/posts?tags=bent over","阿巧,","3101","0000000001","19/10/2022 22:54:04",,,
"3128","bento","便当","0",,,,"3101",,,,,
"3129","beowulf (fate)","贝奥武夫（命运）","0",,,,"2606",,,,,
"3130","beppu mitsunaka","别府三中","0",,,,"3101",,,,,
"3131","berabou","贝拉布","0",,,,"2602",,,,,
"3132","beretta 92","贝雷塔 92","0",,,,"3101",,,,,
"3133","berg-yb","berg-yb","0",,,,"3101",,,,,
"3134","beritabo","贝里塔博","0",,,,"3101",,,,,
"3135","bernadetta von varley","贝尔娜提塔","0","《火的象征》中的人物：三间房子。她因虐待父亲而焦虑不安，经常躲在自己的房间里以避免与其他人交往。配音：埃里卡·门德斯（英语），津吉阿尤米（日语） 别名: ベルナデッタ=フォン=ヴァーリ","https://danbooru.donmai.us/posts?tags=bernadetta von varley","阿巧,","3101","0000000001","19/10/2022 22:56:47",,,
"3136","bernese mountain dog","伯恩山犬","0",,,,"2501",,,,,
"3137","berry","浆果","0","生成浆果","","陈XBai,","2301","0000000001",,,,
"3138","berry (pokemon)","浆果（口袋妖怪）","0",,,,"2708",,,,,
"3139","berry's","浆果的","0",,,,"3101",,,,,
"3140","berryverrine","莓果素","0",,,,"3101",,,,,
"3141","berserk","狂暴","0",,,,"3101",,,,,
"3142","berserker (fate/zero)","狂兰|狂阶兰斯洛特","0","命运/零性格。一个高大的男人，身穿黑蓝色全板盔甲，头戴羽毛头盔，遮住了他的脸。有时他被描绘成摘下头盔，留着长长的黑发和憔悴的脸。真名：兰斯洛特。他也有一个命运/大秩序的化身，在那里他以军刀的名义战斗。 别名: バーサーカー(Fate/Zero)","https://danbooru.donmai.us/posts?tags=berserker (fate/zero)","阿巧,","2606","0000000001","19/10/2022 22:56:47",,,
"3143","berserker (granblue fantasy)","狂战士（碧蓝幻想）","0",,,,"2704",,,,,
"3144","berserker armor","狂战士盔甲","0",,,,"3101",,,,,
"3145","berserkert","狂暴","0",,,,"3101",,,,,
"3146","bertolt hoover","贝托尔特胡佛","0",,,,"3101",,,,,
"3147","beru","贝鲁","0",,,,"3101",,,,,
"3148","berukko","别鲁科","0",,,,"3101",,,,,
"3149","beruko14","贝鲁科14","0",,,,"3101",,,,,
"3150","berusuke (beru no su)","berusuke (beru no su)","0",,,,"2799",,,,,
"3151","bespectacled","戴眼镜的","0",,"https://danbooru.donmai.us/posts?tags=bespectacled","阿巧,","1907","0000000001","19/10/2022 22:54:04",,,
"3152","bestiality","兽交|兽奸|异种奸","1","人和兽 兽和兽之间的XX动作","https://danbooru.donmai.us/posts?tags=bestiality","阿巧,","1302","0000000001","19/10/2022 22:54:04",,,
"3153","beta (inazuma eleven)","贝塔（闪电十一人）","0",,,,"2799",,,,,
"3154","betabeet","甜菜","0",,,,"3101",,,,,
"3155","betchan","199","0",,,,"3101",,,,,
"3156","betock","贝托克","0",,,,"3101",,,,,
"3157","bettle (b s a n)","甲虫 (bsan)","0",,,,"2314",,,,,
"3158","between breasts","乳沟里","0",,"https://danbooru.donmai.us/posts?tags=between breasts","阿巧,","3004","0000000001","19/10/2022 22:54:05",,,
"3159","between buttocks","臀部之间","0",,,,"3101",,,,,
"3160","between fingers","(突出)指间","0",,"https://danbooru.donmai.us/posts?tags=between fingers","阿巧,","3101","0000000001","19/10/2022 22:54:05",,,
"3161","between legs","(强调)两腿之间","0",,"https://danbooru.donmai.us/posts?tags=between legs","阿巧,","2105","0000000001","19/10/2022 22:54:05",,,
"3162","between thighs","(强调)大腿之间","0",,"https://danbooru.donmai.us/posts?tags=between thighs","阿巧,","2105","0000000001","19/10/2022 22:54:05",,,
"3163","beudelb","百德磅","0",,,,"3101",,,,,
"3164","bewear","小心","0",,,,"3101",,,,,
"3165","beyblade","陀螺","0",,,,"3101",,,,,
"3166","beyblade: burst","陀螺：爆裂","0",,,,"3101",,,,,
"3167","beyond the nobles (idolmaster)","超越贵族（偶像大师）","0",,,,"2608",,,,,
"3168","bf 109","bf 109","0",,,,"3101",,,,,
"3169","bf. (sogogiching)","BF。 （sogogiching）","0",,,,"2799",,,,,
"3170","bianca (dq5)","比安卡 (dq5)","0",,,,"2799",,,,,
"3171","bianca (pokemon heroes)","比安卡（口袋妖怪英雄）","0",,,,"2708",,,,,
"3172","bianca (pokemon)","比安卡（口袋妖怪）","0",,,,"2708",,,,,
"3173","bianka durandal ataegina","bianka durandal ataegina","0",,,,"3101",,,,,
"3174","bib","围兜","0",,"https://danbooru.donmai.us/posts?tags=bib","阿巧,","3101","0000000001","19/10/2022 22:54:05",,,
"3175","bib (bibboss39)","围兜 (bibboss39)","0",,,,"2799",,,,,
"3176","bibi (love live!)","比比（爱生活！）","0",,,,"2799",,,,,
"3177","bibi (tokoyami towa)","bibi (tokoyami towa)","0",,,,"2799",,,,,
"3178","bibi02","比比02","0",,,,"3101",,,,,
"3179","bible black","圣经黑色","0",,,,"1701",,,,,
"3180","biceps","二头肌","0",,,,"3101",,,,,
"3181","bicorne","双角","0",,,,"3101",,,,,
"3182","bicute bunnies miku","bicute bunnies miku","0",,,,"3101",,,,,
"3183","bicycle","自行车","0",,"https://danbooru.donmai.us/posts?tags=bicycle","阿巧,","3101","0000000001","19/10/2022 22:54:05",,,
"3184","bicycle basket","自行车篮","0",,"https://danbooru.donmai.us/posts?tags=bicycle basket","阿巧,","3101","0000000001","19/10/2022 22:54:05",,,
"3185","bicycle helmet","自行车头盔","0",,,,"3101",,,,,
"3186","bident","双齿","0",,,,"3101",,,,,
"3187","bidoof","双头","0",,,,"3101",,,,,
"3188","bifidus","双歧杆菌","0",,,,"3101",,,,,
"3189","big bad wolf","大灰狼","0",,,,"3101",,,,,
"3190","big bad wolf (cosplay)","大灰狼 (cosplay)","0",,,,"1708",,,,,
"3191","big bad wolf (grimm)","大灰狼（格林）","0",,,,"2799",,,,,
"3192","big belly","大肚子","0",,"https://danbooru.donmai.us/posts?tags=big belly","阿巧,","3101","0000000001","19/10/2022 22:54:05",,,
"3193","big boss","大老板","0",,,,"3101",,,,,
"3194","big hair","头发很多的","0",,"https://danbooru.donmai.us/posts?tags=big hair","阿巧,","1601","0000000001","19/10/2022 22:54:05",,,
"3195","big head","大头","0",,,,"3101",,,,,
"3196","big hero 6","大英雄 6","0",,,,"3101",,,,,
"3197","big nose","大鼻子","0",,,,"3101",,,,,
"3198","big.g","大g","0",,,,"3101",,,,,
"3199","bigdead","大死神","0",,,,"3101",,,,,
"3200","bigrbear","大熊","0",,,,"3101",,,,,
"3201","bijin onna joushi takizawa-san","美人恩娜上士泷泽山","0",,,,"2501",,,,,
"3202","bike jersey","骑行服","0",,,,"1805",,,,,
"3203","bike shorts pull","自行车短裤拉力","0",,,,"1810",,,,,
"3204","bike shorts under skirt","裙子下的自行车短裤","0",,,,"1810",,,,,
"3205","biker clothes","自行车运动服","0",,"https://danbooru.donmai.us/posts?tags=biker clothes","阿巧,","1805","0000000001","19/10/2022 22:54:05",,,
"3206","bikesuit","骑行套装","0",,"https://danbooru.donmai.us/posts?tags=bikesuit","阿巧,","1805","0000000001","19/10/2022 22:54:05",,,
"3207","bikini","比基尼","0",,"https://danbooru.donmai.us/posts?tags=bikini","阿巧,","1812","0000000001","19/10/2022 22:54:05",,,
"3208","bikini armor","比基尼盔甲","0",,"https://danbooru.donmai.us/posts?tags=bikini armor","阿巧,","1812","0000000001","19/10/2022 22:54:05",,,
"3209","bikini aside","从三点剥开的比基尼","0",,"https://danbooru.donmai.us/posts?tags=bikini aside","阿巧,","1812","0000000001","19/10/2022 22:54:05",,,
"3210","bikini bottom aside","比基尼下装","0",,,,"1812",,,,,
"3211","bikini bottom only","仅比基尼下装","0",,,,"1812",,,,,
"3212","bikini bottom pull","比基尼下拉","0",,,,"1812",,,,,
"3213","bikini bottom removed","比基尼下装已移除","0",,,,"1812",,,,,
"3214","bikini bridge","比基尼桥","0",,,,"1812",,,,,
"3215","bikini briefs","比基尼三角裤","0",,,,"1810",,,,,
"3216","bikini day","比基尼日","0",,,,"1812",,,,,
"3217","bikini in mouth","比基尼在嘴里","0",,,,"1812",,,,,
"3218","bikini lift","往上剥开的比基尼","0",,"https://danbooru.donmai.us/posts?tags=bikini lift","阿巧,","1812","0000000001","19/10/2022 22:54:05",,,
"3219","bikini pull","扯着比基尼","0",,"https://danbooru.donmai.us/posts?tags=bikini pull","阿巧,","1812","0000000001","19/10/2022 22:54:05",,,
"3220","bikini removed","比基尼脱掉","0",,,,"1812",,,,,
"3221","bikini skirt","比基尼裙","0",,"https://danbooru.donmai.us/posts?tags=bikini skirt","阿巧,","1811","0000000001","19/10/2022 22:54:05",,,
"3222","bikini tan","泳装晒痕","0",,"https://danbooru.donmai.us/posts?tags=bikini tan","阿巧,","1701","0000000001","19/10/2022 22:54:05",,,
"3223","bikini top removed","脱下了比基尼上衣","0",,"https://danbooru.donmai.us/posts?tags=bikini top removed","阿巧,","1812","0000000001","19/10/2022 22:54:05",,,
"3224","bikini tug","比基尼拖船","0",,,,"1812",,,,,
"3225","bikini under clothes","比基尼当内衣","0",,"https://danbooru.donmai.us/posts?tags=bikini under clothes","阿巧,","1802","0000000001","19/10/2022 22:54:05",,,
"3226","bikko","比科","0",,,,"3101",,,,,
"3227","bikkuriman","比库里曼","0",,,,"3101",,,,,
"3228","bikkuriman (style)","bikkuriman（风格）","0",,,,"1108",,,,,
"3229","bili girl 22","比利 女孩 22","0",,,,"3101",,,,,
"3230","bilibili douga","哔哩哔哩","0",,,,"3101",,,,,
"3231","bilibili xiaolu","bilibili小璐113","0",,,,"3101",,,,,
"3232","bilingual","双语","0",,,,"3101",,,,,
"3233","billboard","广告牌","0",,,,"3101",,,,,
"3234","billiard ball","台球","0",,,,"3101",,,,,
"3235","billiards","台球","0",,,,"3101",,,,,
"3236","billie (meng gong fang)","比莉（孟公芳）","0",,,,"2799",,,,,
"3237","billy herrington","比利·赫林顿","0",,,,"3101",,,,,
"3238","billy kane","比利凯恩","0",,,,"3101",,,,,
"3239","billy the kid (fate)","比利小子（命运）","0",,,,"2606",,,,,
"3240","bimmy","比米","0",,,,"3101",,,,,
"3241","binary","二进制","0",,,,"3101",,,,,
"3242","binato lulu","比纳托露露","0",,,,"3101",,,,,
"3243","binayu","比纳尤","0",,,,"3101",,,,,
"3244","binbougami ga!","binbougami ga!","0",,,,"3101",,,,,
"3245","binder","活页夹","0",,,,"3101",,,,,
"3246","bindi","宾迪","0",,,,"3101",,,,,
"3247","binggong asylum","兵宫避难所","0",,,,"3101",,,,,
"3248","binoculars","双筒望远镜","0",,"https://danbooru.donmai.us/posts?tags=binoculars","阿巧,","3101","0000000001","19/10/2022 22:54:05",,,
"3249","binsen","宾森","0",,,,"3101",,,,,
"3250","bio lab","生物实验室","0",,,,"3101",,,,,
"3251","biohazard symbol","生物危害标志","0",,,,"3101",,,,,
"3252","bioluminescence","生物发光","0",,,,"3101",,,,,
"3253","bioshock (series)","生化奇兵（系列）","0",,,,"2799",,,,,
"3254","bioshock infinite","生化奇兵无限","0",,,,"3101",,,,,
"3255","biplane","双翼飞机","0",,,,"3101",,,,,
"3256","bird","鸟|拟鸟化","0",,"https://danbooru.donmai.us/posts?tags=bird","阿巧,","2313","0000000001","19/10/2022 22:54:05",,,
"3257","bird boy","鸟男孩","0",,,,"2313",,,,,
"3258","bird costume","鸟装","0",,,,"2313",,,,,
"3259","bird girl","鸟女孩","0",,,,"2313",,,,,
"3260","bird hat","鸟帽","0",,,,"1809",,,,,
"3261","bird mask","鸟面具","0",,,,"2313",,,,,
"3262","bird nest","燕窝","0",,,,"3101",,,,,
"3263","bird on hand","手上的鸟","0",,"https://danbooru.donmai.us/posts?tags=bird on hand","阿巧,","2104","0000000001","19/10/2022 22:54:05",,,
"3264","bird on head","头上的鸟","0",,"https://danbooru.donmai.us/posts?tags=bird on head","阿巧,","2313","0000000001","19/10/2022 22:54:05",,,
"3265","bird on shoulder","肩上的鸟","0",,"https://danbooru.donmai.us/posts?tags=bird on shoulder","阿巧,","2313","0000000001","19/10/2022 22:54:05",,,
"3266","bird print","鸟印","0",,,,"2313",,,,,
"3267","bird tail","鸟尾巴","0",,"https://danbooru.donmai.us/posts?tags=bird tail","阿巧,","2313","0000000001","19/10/2022 22:54:05",,,
"3268","bird wings","鸟翼","0",,,,"2313",,,,,
"3269","bird/binary","鸟/二进制","0",,,,"2313",,,,,
"3270","birdcage","鸟笼","0",,,,"2313",,,,,
"3271","birdy cephon altirra","小鸟 cephon altirra","0",,,,"2313",,,,,
"3272","birii","比里","0",,,,"3101",,,,,
"3273","birth","出生","0",,,,"3101",,,,,
"3274","birthday","生日","0",,"https://danbooru.donmai.us/posts?tags=birthday","阿巧,","3101","0000000001","19/10/2022 22:54:05",,,
"3275","birthday cake","生日蛋糕","0",,"https://danbooru.donmai.us/posts?tags=birthday cake","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3276","birthday party","生日派对","0",,,,"3101",,,,,
"3277","birthmark","胎记","0",,"https://danbooru.donmai.us/posts?tags=birthmark","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3278","bisected","平分","0",,,,"3101",,,,,
"3279","bisexual female","双性恋女性","0",,,,"3101",,,,,
"3280","bishamonten's pagoda","毘沙门天宝塔","0",,"https://danbooru.donmai.us/posts?tags=bishamonten's pagoda","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3281","bishamonten's spear","毘沙门天之矛","0",,"https://danbooru.donmai.us/posts?tags=bishamonten's spear","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3282","bisharp","主教","0",,,,"3101",,,,,
"3283","bishi (bishi)","比什 (bishi)","0",,,,"2799",,,,,
"3284","bishooji","比舒吉","0",,,,"3101",,,,,
"3285","bishop (chess)","主教(国际象棋)","0",,"https://danbooru.donmai.us/posts?tags=bishop (chess)","阿巧,","2799","0000000001","19/10/2022 22:54:06",,,
"3286","bishoujo mangekyou","美少女万花筒","0",,,,"3101",,,,,
"3287","bishoujo senshi sailor moon","美少女战士水手月亮 10913","0",,,,"2104",,,,,
"3288","bishounen","美少年","0",,"https://danbooru.donmai.us/posts?tags=bishounen","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3289","bismarck (azur lane)","俾斯麦（碧蓝航线）","0",,,,"2703",,,,,
"3290","bismarck (kancolle)","俾斯麦 (kancolle)","0",,,,"2709",,,,,
"3291","bismarck (warship girls r)","俾斯麦（军舰少女）","0",,,,"2798",,,,,
"3292","bison (arknights)","野牛（方舟）","0",,,,"2710",,,,,
"3293","bison cangshu","野牛仓鼠","0",,,,"3101",,,,,
"3294","bit gag","勒住嘴","0",,"https://danbooru.donmai.us/posts?tags=bit gag","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3295","bitchcraft123","婊子手艺123","0",,,,"2104",,,,,
"3296","bite mark","咬痕","0",,"https://danbooru.donmai.us/posts?tags=bite mark","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3297","biting","咬","0",,"https://danbooru.donmai.us/posts?tags=biting","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3298","biting hair","咬头发","0","","","阿莱斯特,","2101","0000000001",,,,
"3299","bitten apple","被咬的苹果","0",,,,"3101",,,,,
"3300","bitter crown","苦冠","0",,,,"3101",,,,,
"3301","biwa hayahide (umamusume)","biwa hayahide (umamusume)","0",,,,"2716",,,,,
"3302","biwa lute","琵琶","0",,"https://danbooru.donmai.us/posts?tags=biwa lute","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3303","biya (1024)","比亚 (1024)","0",,,,"2799",,,,,
"3304","biyon","比昂","0",,,,"3101",,,,,
"3305","bkub","bkub","0","漫画家","https://vhsagj.smartapps.baidu.com/pages/lemma/lemma?lemmaTitle=%E5%A4%A7%E5%B7%9Dbkub&lemmaId=60135221&from=bottomBarShare&_swebfr=1&_swebFromHost=vivobrowser&bdswankey=vivobrowser%3A%2F%2Fswan%2FAZQtr4jkpf90T3X9QMWVLF1bkeV4LXxD%2Fpages%2Flemma%2Flemma%3FlemmaTitle%3D%25E5%25A4%25A7%25E5%25B7%259Dbkub%26lemmaId%3D60135221%26oauthType%3Dsearch%26searchParams%3D%257B%2522failUrl%2522%253A%2522https%253A%252F%252Fbaike.baidu.com%252Fitem%252F%2525E5%2525A4%2525A7%2525E5%2525B7%25259Dbkub%252F60135221%2522%252C%2522logParams%2522%253A%2522pu%253D%2524pu%2526baiduid%253D%2524baiduid%2526tcreq4log%253D1%2526isAtom%253D1%2526cyc%253D1%2526clk_info%253D%257B%255C%2522tplname%255C%2522%253A%255C%2522bk_polysemy%255C%2522%252C%255C%2522srcid%255C%2522%253A1547%252C%255C%2522ivkStatus%255C%2522%253A%255C%2522new_ivk_success%255C%2522%252C%255C%2522type%255C%2522%253A%255C%2522xcx%255C%2522%252C%255C%2522naType%255C%2522%253A%255C%2522%255C%2522%252C%255C%2522ivkSource%255C%2522%253A%255C%2522h5_schema%255C%2522%252C%255C%2522jumpType%255C%2522%253A%255C%2522xcx%255C%2522%252C%255C%2522jumpId%255C%2522%253A110%252C%255C%2522xcx_path%255C%2522%253A%255C%2522%2525252Fpages%2525252Flemma%2525252Flemma%2525253FlemmaTitle%2525253D%25252525E5%25252525A4%25252525A7%25252525E5%25252525B7%252525259Dbkub%25252526lemmaId%2525253D60135221%255C%2522%252C%255C%2522xcx_id%255C%2522%253A%255C%2522AZQtr4jkpf90T3X9QMWVLF1bkeV4LXxD%255C%2522%252C%255C%2522xcx_from%255C%2522%253A%255C%25221081000810003000%255C%2522%257D%2526lid%253D10557608653737838732%2526l%253D1%2526t%253Diphone%2526ref%253Dwww_iphone%2526from%253D1020761t%2526order%253D1%2526w%253D0_10_bkub%2526tj%253Dbk_polysemy_1_0_10_l%2526src%253Dhttps%2525253A%2525252F%2525252Fbaike.baidu.com%2525252Fitem%2525252F%25252525E5%25252525A4%25252525A7%25252525E5%25252525B7%252525259Dbkub%2525252F60135221%2522%257D%26useTpl%3D1","单机游戏,","3101","0000000001",,,,
"3306","bkub (style)","bkub (风格)","0",,,,"1108",,,,,
"3307","blaccura","布拉库拉","0",,,,"2602",,,,,
"3308","black apron","黑色围裙","0","","","OYwins,","1701","0000000001",,,,
"3309","black armband","黑色臂章","0",,,,"1701",,,,,
"3310","black armor","黑色盔甲","0",,"https://danbooru.donmai.us/posts?tags=black armor","阿巧,","1701","0000000001","19/10/2022 22:54:06",,,
"3311","black ascot","黑色阿斯科特","0",,,,"1701",,,,,
"3312","black babydoll","黑色娃娃装","0",,,,"1701",,,,,
"3313","black bag","黑色包包","0",,,,"1701",,,,,
"3314","black bandana","黑色头巾","0",,,,"1701",,,,,
"3315","black bandeau","黑色抹胸","0",,,,"1701",,,,,
"3316","black battler","黑斗士","0",,,,"3101",,,,,
"3317","black bean","黑豆","0",,,,"3101",,,,,
"3318","black beat","黑节拍","0",,,,"3101",,,,,
"3319","black belt","黑色腰带","0",,"https://danbooru.donmai.us/posts?tags=black belt","阿巧,","3101","0000000001","19/10/2022 22:54:06",,,
"3320","black bikini","黑色比基尼","0",,"https://danbooru.donmai.us/posts?tags=black bikini","阿巧,","1701","0000000001","19/10/2022 22:54:06",,,
